epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,3099,,2.4929184913635254,,,,,
0,3149,,2.5365102291107178,,,,,
0,3199,,1.6370254755020142,,,,,
0,3249,,2.1285159587860107,,,,,
0,3299,,3.36669921875,,,,,
0,3349,,2.210954189300537,,,,,
0,3399,,2.698761463165283,,,,,
0,3449,,3.0851871967315674,,,,,
0,3499,,2.1014609336853027,,,,,
0,3549,,1.903972864151001,,,,,
0,3599,,4.1466779708862305,,,,,
0,3649,,1.9818575382232666,,,,,
0,3699,,2.191868305206299,,,,,
0,3749,,1.9605944156646729,,,,,
0,3799,,2.420407772064209,,,,,
0,3833,,,11.894031524658203,0.04631803184747696,27.30341339111328,0.04753083363175392,7.131977558135986
0,3833,2.60127854347229,,,,,,
1,3849,,5.556496620178223,,,,,
1,3899,,3.1806459426879883,,,,,
1,3949,,1.954704999923706,,,,,
1,3999,,2.5324501991271973,,,,,
1,4049,,2.5464186668395996,,,,,
1,4099,,2.7891221046447754,,,,,
1,4149,,2.317481517791748,,,,,
1,4199,,2.348219871520996,,,,,
1,4249,,1.9095230102539062,,,,,
1,4299,,2.2717368602752686,,,,,
1,4349,,2.721327781677246,,,,,
1,4399,,2.0893518924713135,,,,,
1,4449,,1.8322584629058838,,,,,
1,4499,,2.0142743587493896,,,,,
1,4549,,2.168339252471924,,,,,
1,4599,,2.6569087505340576,,,,,
1,4649,,2.2022018432617188,,,,,
1,4699,,1.9988542795181274,,,,,
1,4749,,1.8616505861282349,,,,,
1,4799,,2.996859312057495,,,,,
1,4849,,3.7858307361602783,,,,,
1,4899,,2.169680595397949,,,,,
1,4949,,2.0422706604003906,,,,,
1,4999,,2.6773014068603516,,,,,
1,5049,,2.2864630222320557,,,,,
1,5099,,2.22853422164917,,,,,
1,5149,,3.0278210639953613,,,,,
1,5199,,1.8800694942474365,,,,,
1,5249,,1.9500439167022705,,,,,
1,5299,,2.305711507797241,,,,,
1,5349,,2.313516139984131,,,,,
1,5399,,1.823836088180542,,,,,
1,5449,,2.0304901599884033,,,,,
1,5499,,2.56024169921875,,,,,
1,5549,,2.6693718433380127,,,,,
1,5599,,4.766329288482666,,,,,
1,5649,,2.1367785930633545,,,,,
1,5699,,1.949049711227417,,,,,
1,5749,,1.7323681116104126,,,,,
1,5799,,2.2283408641815186,,,,,
1,5849,,2.532635450363159,,,,,
1,5899,,1.557003378868103,,,,,
1,5949,,2.47480845451355,,,,,
1,5999,,2.9140803813934326,,,,,
1,6049,,2.711871385574341,,,,,
1,6099,,3.1758034229278564,,,,,
1,6149,,1.573415994644165,,,,,
1,6199,,2.591892719268799,,,,,
1,6249,,1.6807562112808228,,,,,
1,6299,,2.228400468826294,,,,,
1,6349,,1.9837497472763062,,,,,
1,6399,,2.1339404582977295,,,,,
1,6449,,2.1100006103515625,,,,,
1,6499,,1.7936989068984985,,,,,
1,6549,,2.6952931880950928,,,,,
1,6599,,3.168466567993164,,,,,
1,6649,,2.988499402999878,,,,,
1,6699,,2.3419899940490723,,,,,
1,6749,,1.8179094791412354,,,,,
1,6799,,2.0583336353302,,,,,
1,6849,,2.4750943183898926,,,,,
1,6899,,2.6017723083496094,,,,,
1,6949,,2.1147406101226807,,,,,
1,6999,,3.0905532836914062,,,,,
1,7049,,1.7089412212371826,,,,,
1,7099,,2.3770530223846436,,,,,
1,7149,,2.092349052429199,,,,,
1,7199,,2.539489269256592,,,,,
1,7249,,3.5558433532714844,,,,,
1,7299,,2.1512985229492188,,,,,
1,7349,,1.7376604080200195,,,,,
1,7399,,2.472587823867798,,,,,
1,7449,,2.350820541381836,,,,,
1,7499,,3.8699982166290283,,,,,
1,7549,,2.3266220092773438,,,,,
1,7599,,3.5216078758239746,,,,,
1,7649,,3.206758499145508,,,,,
1,7667,,,10.071637153625488,0.040850259363651276,21.16653823852539,0.04167601093649864,5.886472225189209
1,7667,2.4849131107330322,,,,,,
2,7699,,2.737946033477783,,,,,
2,7749,,2.0595338344573975,,,,,
2,7799,,1.5833585262298584,,,,,
2,7849,,2.5675265789031982,,,,,
2,7899,,1.7890987396240234,,,,,
2,7949,,2.193427324295044,,,,,
2,7999,,1.7420105934143066,,,,,
2,8049,,2.323734998703003,,,,,
2,8099,,2.5946269035339355,,,,,
2,8149,,2.255955219268799,,,,,
2,8199,,2.4125521183013916,,,,,
2,8249,,1.904431939125061,,,,,
2,8299,,3.0579440593719482,,,,,
2,8349,,1.8212764263153076,,,,,
2,8399,,2.6864986419677734,,,,,
2,8449,,2.4923758506774902,,,,,
2,8499,,3.279209852218628,,,,,
2,8549,,3.1678593158721924,,,,,
2,8599,,2.1949219703674316,,,,,
2,8649,,2.379688262939453,,,,,
2,8699,,1.8485565185546875,,,,,
2,8749,,2.3020031452178955,,,,,
2,8799,,1.6293079853057861,,,,,
2,8849,,2.513784885406494,,,,,
2,8899,,3.252554178237915,,,,,
2,8949,,2.988922595977783,,,,,
2,8999,,2.3793792724609375,,,,,
2,9049,,3.2926924228668213,,,,,
2,9099,,3.211009979248047,,,,,
2,9149,,2.898939371109009,,,,,
2,9199,,2.2945828437805176,,,,,
2,9249,,2.4783337116241455,,,,,
2,9299,,1.5370352268218994,,,,,
2,9349,,2.2938668727874756,,,,,
2,9399,,3.280540943145752,,,,,
2,9449,,3.9251182079315186,,,,,
2,9499,,3.370043992996216,,,,,
2,9549,,2.769930362701416,,,,,
2,9599,,2.3968024253845215,,,,,
2,9649,,2.4776244163513184,,,,,
2,9699,,1.9601585865020752,,,,,
2,9749,,2.26798415184021,,,,,
2,9799,,1.9819090366363525,,,,,
2,9849,,2.471526622772217,,,,,
2,9899,,3.639413833618164,,,,,
2,9949,,3.4280707836151123,,,,,
2,9999,,1.9756909608840942,,,,,
2,10049,,3.170938014984131,,,,,
2,10099,,3.2712154388427734,,,,,
2,10149,,2.419658660888672,,,,,
2,10199,,2.483548164367676,,,,,
2,10249,,2.0753281116485596,,,,,
2,10299,,2.6786389350891113,,,,,
2,10349,,1.8680713176727295,,,,,
2,10399,,2.0742712020874023,,,,,
2,10449,,2.1720659732818604,,,,,
2,10499,,2.0102362632751465,,,,,
2,10549,,3.0653958320617676,,,,,
2,10599,,2.2067856788635254,,,,,
2,10649,,2.95357084274292,,,,,
2,10699,,2.4969935417175293,,,,,
2,10749,,2.1290111541748047,,,,,
2,10799,,1.5386000871658325,,,,,
2,10849,,2.0833053588867188,,,,,
2,10899,,2.1679625511169434,,,,,
2,10949,,2.273773670196533,,,,,
2,10999,,2.458489179611206,,,,,
2,11049,,2.431962490081787,,,,,
2,11099,,2.978739023208618,,,,,
2,11149,,2.273289203643799,,,,,
2,11199,,2.9207546710968018,,,,,
2,11249,,5.039542198181152,,,,,
2,11299,,1.6737091541290283,,,,,
2,11349,,1.9765255451202393,,,,,
2,11399,,2.8339805603027344,,,,,
2,11449,,1.8820722103118896,,,,,
2,11499,,2.728386163711548,,,,,
2,11501,,,10.941475868225098,0.04458202049136162,24.296472549438477,0.04452172666788101,6.3357415199279785
2,11501,2.557586669921875,,,,,,
3,11549,,1.9699347019195557,,,,,
3,11599,,2.810274124145508,,,,,
3,11649,,2.680664539337158,,,,,
3,11699,,2.9106266498565674,,,,,
3,11749,,2.3763535022735596,,,,,
3,11799,,3.379011631011963,,,,,
3,11849,,3.5531890392303467,,,,,
3,11899,,2.4023783206939697,,,,,
3,11949,,4.034574508666992,,,,,
3,11999,,2.145001173019409,,,,,
3,12049,,3.0579071044921875,,,,,
3,12099,,2.245026111602783,,,,,
3,12149,,3.1836864948272705,,,,,
3,12199,,3.1808531284332275,,,,,
3,12249,,2.935896396636963,,,,,
3,12299,,2.039242744445801,,,,,
3,12349,,2.7036571502685547,,,,,
3,12399,,2.4010226726531982,,,,,
3,12449,,2.3664915561676025,,,,,
3,12499,,2.9289751052856445,,,,,
3,12549,,2.6812713146209717,,,,,
3,12599,,2.950590133666992,,,,,
3,12649,,2.865053653717041,,,,,
3,12699,,1.8926677703857422,,,,,
3,12749,,2.0182902812957764,,,,,
3,12799,,2.2968831062316895,,,,,
3,12849,,2.6880807876586914,,,,,
3,12899,,2.4370455741882324,,,,,
3,12949,,2.345637559890747,,,,,
3,12999,,3.106724500656128,,,,,
3,13049,,3.055323839187622,,,,,
3,13099,,2.784106731414795,,,,,
3,13149,,2.983487606048584,,,,,
3,13199,,1.6311553716659546,,,,,
3,13249,,2.564286231994629,,,,,
3,13299,,1.7455825805664062,,,,,
3,13349,,2.637336254119873,,,,,
3,13399,,2.3136844635009766,,,,,
3,13449,,3.2281851768493652,,,,,
3,13499,,2.8406224250793457,,,,,
3,13549,,2.1946828365325928,,,,,
3,13599,,2.699786901473999,,,,,
3,13649,,1.5097908973693848,,,,,
3,13699,,2.413172960281372,,,,,
3,13749,,1.471186876296997,,,,,
3,13799,,2.23367977142334,,,,,
3,13849,,2.4334819316864014,,,,,
3,13899,,1.5165029764175415,,,,,
3,13949,,2.834686756134033,,,,,
3,13999,,3.2097630500793457,,,,,
3,14049,,2.1657681465148926,,,,,
3,14099,,3.99104642868042,,,,,
3,14149,,2.5599429607391357,,,,,
3,14199,,2.5466461181640625,,,,,
3,14249,,2.0397121906280518,,,,,
3,14299,,2.153745651245117,,,,,
3,14349,,2.1442904472351074,,,,,
3,14399,,2.2822062969207764,,,,,
3,14449,,2.36314058303833,,,,,
3,14499,,4.179868698120117,,,,,
3,14549,,1.943345308303833,,,,,
3,14599,,2.3773086071014404,,,,,
3,14649,,2.4100968837738037,,,,,
3,14699,,1.9559662342071533,,,,,
3,14749,,2.1381523609161377,,,,,
3,14799,,2.044264316558838,,,,,
3,14849,,1.7267144918441772,,,,,
3,14899,,2.425711154937744,,,,,
3,14949,,1.7557322978973389,,,,,
3,14999,,3.234478712081909,,,,,
3,15049,,1.8079591989517212,,,,,
3,15099,,1.848303198814392,,,,,
3,15149,,2.543952226638794,,,,,
3,15199,,3.75966739654541,,,,,
3,15249,,2.12052583694458,,,,,
3,15299,,2.248499631881714,,,,,
3,15335,,,10.933213233947754,0.0447680838406086,23.454246520996094,0.04567546024918556,6.64987325668335
3,15335,2.5116145610809326,,,,,,
4,15349,,2.3904385566711426,,,,,
4,15399,,2.087965726852417,,,,,
4,15449,,2.340630531311035,,,,,
4,15499,,1.8641530275344849,,,,,
4,15549,,2.718308925628662,,,,,
4,15599,,1.9308803081512451,,,,,
4,15649,,2.7357537746429443,,,,,
4,15699,,1.5532119274139404,,,,,
4,15749,,2.0801029205322266,,,,,
4,15799,,3.2272281646728516,,,,,
4,15849,,4.483407497406006,,,,,
4,15899,,2.099961757659912,,,,,
4,15949,,3.3729617595672607,,,,,
4,15999,,2.51251482963562,,,,,
4,16049,,2.541586399078369,,,,,
4,16099,,2.5161051750183105,,,,,
4,16149,,2.133023500442505,,,,,
4,16199,,2.3334553241729736,,,,,
4,16249,,1.562502145767212,,,,,
4,16299,,2.9079508781433105,,,,,
4,16349,,5.651920318603516,,,,,
4,16399,,1.872645616531372,,,,,
4,16449,,2.9855220317840576,,,,,
4,16499,,3.214454174041748,,,,,
4,16549,,2.658163547515869,,,,,
4,16599,,4.3203582763671875,,,,,
4,16649,,2.030825614929199,,,,,
4,16699,,2.2014272212982178,,,,,
4,16749,,2.2773890495300293,,,,,
4,16799,,4.903526306152344,,,,,
4,16849,,2.031466484069824,,,,,
4,16899,,2.5163021087646484,,,,,
4,16949,,2.996330738067627,,,,,
4,16999,,2.916532278060913,,,,,
4,17049,,2.133389711380005,,,,,
4,17099,,2.133971691131592,,,,,
4,17149,,2.9450843334198,,,,,
4,17199,,2.9523000717163086,,,,,
4,17249,,1.9658966064453125,,,,,
4,17299,,2.7362060546875,,,,,
4,17349,,2.2907824516296387,,,,,
4,17399,,2.3607239723205566,,,,,
4,17449,,2.8244996070861816,,,,,
4,17499,,2.200010299682617,,,,,
4,17549,,1.5604703426361084,,,,,
4,17599,,2.3308815956115723,,,,,
4,17649,,2.287550210952759,,,,,
4,17699,,1.86785888671875,,,,,
4,17749,,2.23553729057312,,,,,
4,17799,,3.4545435905456543,,,,,
4,17849,,2.6778182983398438,,,,,
4,17899,,2.037951946258545,,,,,
4,17949,,1.8573799133300781,,,,,
4,17999,,6.198572635650635,,,,,
4,18049,,3.532176971435547,,,,,
4,18099,,2.571280002593994,,,,,
4,18149,,2.409611225128174,,,,,
4,18199,,3.7417373657226562,,,,,
4,18249,,2.114680528640747,,,,,
4,18299,,1.9071872234344482,,,,,
4,18349,,1.979180097579956,,,,,
4,18399,,2.0049281120300293,,,,,
4,18449,,2.00722074508667,,,,,
4,18499,,2.3887078762054443,,,,,
4,18549,,1.843865990638733,,,,,
4,18599,,1.7269909381866455,,,,,
4,18649,,2.424489974975586,,,,,
4,18699,,1.3616958856582642,,,,,
4,18749,,2.1806368827819824,,,,,
4,18799,,2.338439702987671,,,,,
4,18849,,2.030240535736084,,,,,
4,18899,,1.7470288276672363,,,,,
4,18949,,2.3142220973968506,,,,,
4,18999,,3.1210813522338867,,,,,
4,19049,,3.212308406829834,,,,,
4,19099,,4.1970014572143555,,,,,
4,19149,,1.8096916675567627,,,,,
4,19169,,,11.723498344421387,0.04602927714586258,23.6420955657959,0.047324515879154205,7.0076680183410645
4,19169,2.487154960632324,,,,,,
5,19199,,1.532597541809082,,,,,
5,19249,,1.9674688577651978,,,,,
5,19299,,3.5215957164764404,,,,,
5,19349,,2.367420196533203,,,,,
5,19399,,2.8436412811279297,,,,,
5,19449,,2.8993277549743652,,,,,
5,19499,,3.0251739025115967,,,,,
5,19549,,2.33325457572937,,,,,
5,19599,,2.983905792236328,,,,,
5,19649,,2.542734146118164,,,,,
5,19699,,3.148406744003296,,,,,
5,19749,,1.2448451519012451,,,,,
5,19799,,2.7506136894226074,,,,,
5,19849,,2.231649875640869,,,,,
5,19899,,2.2268669605255127,,,,,
5,19949,,2.108309030532837,,,,,
5,19999,,2.5222280025482178,,,,,
5,20049,,3.7886176109313965,,,,,
5,20099,,2.7620537281036377,,,,,
5,20149,,2.30306077003479,,,,,
5,20199,,2.2580652236938477,,,,,
5,20249,,1.873373031616211,,,,,
5,20299,,1.9468352794647217,,,,,
5,20349,,2.658677339553833,,,,,
5,20399,,2.42238712310791,,,,,
5,20449,,2.927039861679077,,,,,
5,20499,,2.7500598430633545,,,,,
5,20549,,3.2368922233581543,,,,,
5,20599,,2.5298469066619873,,,,,
5,20649,,3.2468783855438232,,,,,
5,20699,,2.2284672260284424,,,,,
5,20749,,2.3858699798583984,,,,,
5,20799,,3.0566532611846924,,,,,
5,20849,,1.8781883716583252,,,,,
5,20899,,3.3323121070861816,,,,,
5,20949,,2.2096705436706543,,,,,
5,20999,,2.2414793968200684,,,,,
5,21049,,1.7756946086883545,,,,,
5,21099,,3.17020320892334,,,,,
5,21149,,2.616478443145752,,,,,
5,21199,,2.6631686687469482,,,,,
5,21249,,2.160290241241455,,,,,
5,21299,,2.935427665710449,,,,,
5,21349,,2.467686176300049,,,,,
5,21399,,1.3513762950897217,,,,,
5,21449,,2.3778176307678223,,,,,
5,21499,,2.433501720428467,,,,,
5,21549,,2.911971092224121,,,,,
5,21599,,2.106306552886963,,,,,
5,21649,,2.2855305671691895,,,,,
5,21699,,2.5531299114227295,,,,,
5,21749,,1.8307807445526123,,,,,
5,21799,,2.3025989532470703,,,,,
5,21849,,2.5990474224090576,,,,,
5,21899,,1.7609859704971313,,,,,
5,21949,,2.335813522338867,,,,,
5,21999,,1.8042415380477905,,,,,
5,22049,,2.2777957916259766,,,,,
5,22099,,2.9910120964050293,,,,,
5,22149,,2.0446484088897705,,,,,
5,22199,,1.5189183950424194,,,,,
5,22249,,2.828533887863159,,,,,
5,22299,,1.8507322072982788,,,,,
5,22349,,3.2314164638519287,,,,,
5,22399,,2.5126805305480957,,,,,
5,22449,,2.071772813796997,,,,,
5,22499,,2.6432580947875977,,,,,
5,22549,,1.8059673309326172,,,,,
5,22599,,2.4374630451202393,,,,,
5,22649,,2.4160821437835693,,,,,
5,22699,,1.4353916645050049,,,,,
5,22749,,2.664369583129883,,,,,
5,22799,,3.1710479259490967,,,,,
5,22849,,2.4613819122314453,,,,,
5,22899,,2.045769691467285,,,,,
5,22949,,2.1074068546295166,,,,,
5,22999,,2.2858598232269287,,,,,
5,23003,,,10.376575469970703,0.04173275828361511,24.089502334594727,0.041713837534189224,6.0222487449646
5,23003,2.460843086242676,,,,,,
6,23049,,2.329665422439575,,,,,
6,23099,,2.9837255477905273,,,,,
6,23149,,2.7134227752685547,,,,,
6,23199,,1.8621082305908203,,,,,
6,23249,,1.9494550228118896,,,,,
6,23299,,2.555582284927368,,,,,
6,23349,,3.370532274246216,,,,,
6,23399,,2.326508045196533,,,,,
6,23449,,3.0529818534851074,,,,,
6,23499,,2.432694673538208,,,,,
6,23549,,2.2981789112091064,,,,,
6,23599,,2.0492775440216064,,,,,
6,23649,,3.116180896759033,,,,,
6,23699,,2.866093158721924,,,,,
6,23749,,2.5787534713745117,,,,,
6,23799,,2.173809051513672,,,,,
6,23849,,2.99177885055542,,,,,
6,23899,,3.1713833808898926,,,,,
6,23949,,2.752913475036621,,,,,
6,23999,,2.7049880027770996,,,,,
6,24049,,2.5086309909820557,,,,,
6,24099,,3.916642427444458,,,,,
6,24149,,2.272839307785034,,,,,
6,24199,,2.108349323272705,,,,,
6,24249,,2.4366981983184814,,,,,
6,24299,,2.774077892303467,,,,,
6,24349,,2.0596563816070557,,,,,
6,24399,,3.4360268115997314,,,,,
6,24449,,3.11220383644104,,,,,
6,24499,,3.453432083129883,,,,,
6,24549,,2.4340734481811523,,,,,
6,24599,,2.3748927116394043,,,,,
6,24649,,3.088573694229126,,,,,
6,24699,,3.764336347579956,,,,,
6,24749,,4.235056400299072,,,,,
6,24799,,5.953615188598633,,,,,
6,24849,,2.4290568828582764,,,,,
6,24899,,2.1824865341186523,,,,,
6,24949,,2.1616463661193848,,,,,
6,24999,,3.0842270851135254,,,,,
6,25049,,2.181102752685547,,,,,
6,25099,,3.231137752532959,,,,,
6,25149,,2.9223663806915283,,,,,
6,25199,,1.9518272876739502,,,,,
6,25249,,4.812586307525635,,,,,
6,25299,,2.3826498985290527,,,,,
6,25349,,2.183271884918213,,,,,
6,25399,,2.489978313446045,,,,,
6,25449,,3.1282684803009033,,,,,
6,25499,,2.2793331146240234,,,,,
6,25549,,2.084099054336548,,,,,
6,25599,,3.0767838954925537,,,,,
6,25649,,2.9968316555023193,,,,,
6,25699,,2.548779249191284,,,,,
6,25749,,2.2977874279022217,,,,,
6,25799,,1.9360154867172241,,,,,
6,25849,,3.4641494750976562,,,,,
6,25899,,2.9080138206481934,,,,,
6,25949,,3.8204727172851562,,,,,
6,25999,,2.7236952781677246,,,,,
6,26049,,3.153905153274536,,,,,
6,26099,,1.9763209819793701,,,,,
6,26149,,2.0099282264709473,,,,,
6,26199,,1.7677795886993408,,,,,
6,26249,,3.1588082313537598,,,,,
6,26299,,1.8072187900543213,,,,,
6,26349,,2.7802951335906982,,,,,
6,26399,,2.449277400970459,,,,,
6,26449,,2.0557100772857666,,,,,
6,26499,,5.090821266174316,,,,,
6,26549,,2.943411350250244,,,,,
6,26599,,2.519925117492676,,,,,
6,26649,,3.3139076232910156,,,,,
6,26699,,2.372283935546875,,,,,
6,26749,,3.0347135066986084,,,,,
6,26799,,2.7807319164276123,,,,,
6,26837,,,10.772749900817871,0.04303034394979477,24.403955459594727,0.04352380335330963,6.378798007965088
6,26837,2.6567986011505127,,,,,,
